tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,_gold_intent
758,AmazonHelp,False,Mon Mar 04 17:10:00 +0000 2024,We're sorry about that! Please DM order #632734398 and the charge amount so our billing team can investigate. ^RL,,757,billing_dispute
759,cust_39937,True,Mon Mar 04 16:33:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #708689346.,760,,billing_dispute
760,AmazonHelp,False,Mon Mar 04 16:52:00 +0000 2024,We're sorry about that! Please DM order #373928805 and the charge amount so our billing team can investigate. ^RL,,759,billing_dispute
761,cust_33456,True,Mon Mar 04 16:47:00 +0000 2024,"I was charged twice for order #147285340, please fix this.",762,,billing_dispute
762,AmazonHelp,False,Mon Mar 04 17:11:00 +0000 2024,We're sorry about that! Please DM order #606553372 and the charge amount so our billing team can investigate. ^RL,,761,billing_dispute
763,cust_45554,True,Mon Mar 04 17:01:00 +0000 2024,"I was charged twice for order #693634042, please fix this.",764,,billing_dispute
764,AmazonHelp,False,Mon Mar 04 17:46:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #366570563. ^DM",,763,billing_dispute
765,cust_77603,True,Mon Mar 04 17:15:00 +0000 2024,"I was charged twice for order #713682070, please fix this.",766,,billing_dispute
766,AmazonHelp,False,Mon Mar 04 17:48:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,765,billing_dispute
767,cust_82494,True,Mon Mar 04 17:29:00 +0000 2024,"I was charged twice for order #530489781, please fix this.",768,,billing_dispute
768,AmazonHelp,False,Mon Mar 04 17:45:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #930568802. ^DM",,767,billing_dispute
769,cust_41795,True,Mon Mar 04 17:43:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #108556837.,770,,billing_dispute
770,AmazonHelp,False,Mon Mar 04 19:07:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #705382875. ^DM",,769,billing_dispute
771,cust_29735,True,Mon Mar 04 17:57:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #495430792.,772,,billing_dispute
772,AmazonHelp,False,Mon Mar 04 18:33:00 +0000 2024,We're sorry about that! Please DM order #886476517 and the charge amount so our billing team can investigate. ^RL,,771,billing_dispute
773,cust_96154,True,Mon Mar 04 18:11:00 +0000 2024,"I was charged twice for order #540272920, please fix this.",774,,billing_dispute
774,AmazonHelp,False,Mon Mar 04 18:16:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,773,billing_dispute
775,cust_17850,True,Mon Mar 04 18:25:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #892510222.,776,,billing_dispute
776,AmazonHelp,False,Mon Mar 04 19:32:00 +0000 2024,We're sorry about that! Please DM order #668883968 and the charge amount so our billing team can investigate. ^RL,,775,billing_dispute
777,cust_70091,True,Mon Mar 04 18:39:00 +0000 2024,"There's a charge on my card I don't recognize, might be related to order #864131026.",778,,billing_dispute
778,AmazonHelp,False,Mon Mar 04 19:31:00 +0000 2024,We're sorry about that! Please DM order #348541776 and the charge amount so our billing team can investigate. ^RL,,777,billing_dispute
779,cust_84425,True,Mon Mar 04 18:53:00 +0000 2024,"I was charged twice for order #723597716, please fix this.",780,,billing_dispute
780,AmazonHelp,False,Mon Mar 04 20:13:00 +0000 2024,We're sorry about that! Please DM order #784205125 and the charge amount so our billing team can investigate. ^RL,,779,billing_dispute
781,cust_52762,True,Mon Mar 04 19:07:00 +0000 2024,"I was charged twice for order #567059305, please fix this.",782,,billing_dispute
782,AmazonHelp,False,Mon Mar 04 20:02:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #380236885. ^DM",,781,billing_dispute
783,cust_24283,True,Mon Mar 04 19:21:00 +0000 2024,Why was I billed for a subscription I cancelled months ago?,784,,billing_dispute
784,AmazonHelp,False,Mon Mar 04 20:40:00 +0000 2024,We're sorry about that! Please DM order #317661025 and the charge amount so our billing team can investigate. ^RL,,783,billing_dispute
785,cust_56961,True,Mon Mar 04 19:35:00 +0000 2024,"There's a charge on my card I don't recognize, might be related to order #213449146.",786,,billing_dispute
786,AmazonHelp,False,Mon Mar 04 20:48:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #437190678. ^DM",,785,billing_dispute
787,cust_89076,True,Mon Mar 04 19:49:00 +0000 2024,"There's a charge on my card I don't recognize, might be related to order #585242269.",788,,billing_dispute
788,AmazonHelp,False,Mon Mar 04 20:32:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #228756206. ^DM",,787,billing_dispute
789,cust_77300,True,Mon Mar 04 20:03:00 +0000 2024,"I was charged twice for order #330876810, please fix this.",790,,billing_dispute
790,AmazonHelp,False,Mon Mar 04 20:58:00 +0000 2024,We're sorry about that! Please DM order #863599447 and the charge amount so our billing team can investigate. ^RL,,789,billing_dispute
791,cust_82105,True,Mon Mar 04 20:17:00 +0000 2024,"I was charged twice for order #827120114, please fix this.",792,,billing_dispute
792,AmazonHelp,False,Mon Mar 04 21:33:00 +0000 2024,We're sorry about that! Please DM order #133374137 and the charge amount so our billing team can investigate. ^RL,,791,billing_dispute
793,cust_27133,True,Mon Mar 04 20:31:00 +0000 2024,"There's a charge on my card I don't recognize, might be related to order #201710492.",794,,billing_dispute
794,AmazonHelp,False,Mon Mar 04 21:04:00 +0000 2024,We're sorry about that! Please DM order #230409444 and the charge amount so our billing team can investigate. ^RL,,793,billing_dispute
795,cust_43924,True,Mon Mar 04 20:45:00 +0000 2024,"There's a charge on my card I don't recognize, might be related to order #984412594.",796,,billing_dispute
796,AmazonHelp,False,Mon Mar 04 22:05:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,795,billing_dispute
797,cust_26059,True,Mon Mar 04 20:59:00 +0000 2024,"I was charged twice for order #123407763, please fix this.",798,,billing_dispute
798,AmazonHelp,False,Mon Mar 04 21:46:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,797,billing_dispute
799,cust_60165,True,Mon Mar 04 21:13:00 +0000 2024,"I was charged twice for order #594989531, please fix this.",800,,billing_dispute
800,AmazonHelp,False,Mon Mar 04 21:21:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,799,billing_dispute
801,cust_14541,True,Mon Mar 04 21:27:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #285550328.,802,,billing_dispute
802,AmazonHelp,False,Mon Mar 04 21:51:00 +0000 2024,We're sorry about that! Please DM order #395259429 and the charge amount so our billing team can investigate. ^RL,,801,billing_dispute
803,cust_46670,True,Mon Mar 04 21:41:00 +0000 2024,"There's a charge on my card I don't recognize, might be related to order #795009888.",804,,billing_dispute
804,AmazonHelp,False,Mon Mar 04 21:57:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #691297450. ^DM",,803,billing_dispute
805,cust_81258,True,Mon Mar 04 21:55:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #247356051.,806,,billing_dispute
806,AmazonHelp,False,Mon Mar 04 23:20:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,805,billing_dispute
807,cust_75849,True,Mon Mar 04 22:09:00 +0000 2024,"I was charged twice for order #510704185, please fix this.",808,,billing_dispute
808,AmazonHelp,False,Mon Mar 04 23:26:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,807,billing_dispute
809,cust_46822,True,Mon Mar 04 22:23:00 +0000 2024,Why was I billed for a subscription I cancelled months ago?,810,,billing_dispute
810,AmazonHelp,False,Mon Mar 04 22:31:00 +0000 2024,We're sorry about that! Please DM order #442392183 and the charge amount so our billing team can investigate. ^RL,,809,billing_dispute
811,cust_23124,True,Mon Mar 04 22:37:00 +0000 2024,"I was charged twice for order #968285490, please fix this.",812,,billing_dispute
812,AmazonHelp,False,Mon Mar 04 23:02:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #923390510. ^DM",,811,billing_dispute
813,cust_85457,True,Mon Mar 04 22:51:00 +0000 2024,"There's a charge on my card I don't recognize, might be related to order #805302800.",814,,billing_dispute
814,AmazonHelp,False,Mon Mar 04 23:24:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,813,billing_dispute
815,cust_87537,True,Mon Mar 04 23:05:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #480968571.,816,,billing_dispute
816,AmazonHelp,False,Mon Mar 04 23:55:00 +0000 2024,We're sorry about that! Please DM order #736212983 and the charge amount so our billing team can investigate. ^RL,,815,billing_dispute
817,cust_81057,True,Mon Mar 04 23:19:00 +0000 2024,"I was charged twice for order #855326778, please fix this.",818,,billing_dispute
818,AmazonHelp,False,Tue Mar 05 00:27:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,817,billing_dispute
819,cust_12612,True,Mon Mar 04 23:33:00 +0000 2024,Why was I billed for a subscription I cancelled months ago?,820,,billing_dispute
820,AmazonHelp,False,Tue Mar 05 00:06:00 +0000 2024,We're sorry about that! Please DM order #160309911 and the charge amount so our billing team can investigate. ^RL,,819,billing_dispute
821,cust_52413,True,Mon Mar 04 23:47:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #100733897.,822,,billing_dispute
822,AmazonHelp,False,Tue Mar 05 00:14:00 +0000 2024,We're sorry about that! Please DM order #965914172 and the charge amount so our billing team can investigate. ^RL,,821,billing_dispute
823,cust_19506,True,Tue Mar 05 00:01:00 +0000 2024,"I was charged twice for order #123528797, please fix this.",824,,billing_dispute
824,AmazonHelp,False,Tue Mar 05 00:52:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,823,billing_dispute
825,cust_30644,True,Tue Mar 05 00:15:00 +0000 2024,Why was I billed for a subscription I cancelled months ago?,826,,billing_dispute
826,AmazonHelp,False,Tue Mar 05 00:37:00 +0000 2024,We're sorry about that! Please DM order #461379699 and the charge amount so our billing team can investigate. ^RL,,825,billing_dispute
827,cust_56769,True,Tue Mar 05 00:29:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #950234433.,828,,billing_dispute
828,AmazonHelp,False,Tue Mar 05 01:52:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #287048690. ^DM",,827,billing_dispute
829,cust_10235,True,Tue Mar 05 00:43:00 +0000 2024,"There's a charge on my card I don't recognize, might be related to order #814609188.",830,,billing_dispute
830,AmazonHelp,False,Tue Mar 05 01:10:00 +0000 2024,"That shouldn't happen, let's fix it. DM us the details of the charge and order #429448930. ^DM",,829,billing_dispute
831,cust_38953,True,Tue Mar 05 00:57:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #927672827.,832,,billing_dispute
832,AmazonHelp,False,Tue Mar 05 02:20:00 +0000 2024,We're sorry about that! Please DM order #746809909 and the charge amount so our billing team can investigate. ^RL,,831,billing_dispute
833,cust_32005,True,Tue Mar 05 01:11:00 +0000 2024,"I was charged twice for order #632774653, please fix this.",834,,billing_dispute
834,AmazonHelp,False,Tue Mar 05 01:56:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,833,billing_dispute
835,cust_55938,True,Tue Mar 05 01:25:00 +0000 2024,"I was charged twice for order #982252644, please fix this.",836,,billing_dispute
836,AmazonHelp,False,Tue Mar 05 01:38:00 +0000 2024,We're sorry about that! Please DM order #384769690 and the charge amount so our billing team can investigate. ^RL,,835,billing_dispute
837,cust_31802,True,Tue Mar 05 01:39:00 +0000 2024,Why was I billed for a subscription I cancelled months ago?,838,,billing_dispute
838,AmazonHelp,False,Tue Mar 05 02:37:00 +0000 2024,We're sorry about that! Please DM order #151697938 and the charge amount so our billing team can investigate. ^RL,,837,billing_dispute
839,cust_95323,True,Tue Mar 05 01:53:00 +0000 2024,@AmazonHelp charged me the wrong amount for order #629442753.,840,,billing_dispute
840,AmazonHelp,False,Tue Mar 05 03:11:00 +0000 2024,Apologies for the confusion. Send a DM with your account email and the charge date so we can look into it. ^AB,,839,billing_dispute
841,cust_23726,True,Tue Mar 05 02:07:00 +0000 2024,"This is the third bad experience in a row with AmazonHelp, so frustrating.",842,,general_complaint
842,AmazonHelp,False,Tue Mar 05 02:45:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,841,general_complaint
843,cust_54295,True,Tue Mar 05 02:21:00 +0000 2024,Been a customer for years and the service has really gone downhill lately.,844,,general_complaint
844,AmazonHelp,False,Tue Mar 05 02:37:00 +0000 2024,We're sorry to hear that and want to understand more. Could you DM us more detail so we can help? ^KT,,843,general_complaint
845,cust_17019,True,Tue Mar 05 02:35:00 +0000 2024,Really disappointed with how AmazonHelp has handled things lately.,846,,general_complaint
846,AmazonHelp,False,Tue Mar 05 03:00:00 +0000 2024,"We hear your frustration and want to make it right, please DM us the details. ^DM",,845,general_complaint
